txt_CCSqK,Story Chapter 6: [c][00ffff]Uncertain Outcomes[-][/c],,,,,,,,История Глава 6: [c][00ffff]Неопределенные результаты[-][/c],,,,,,,,
pda_i0Kei,Pelican Class (Armored Transport),,,,,,,,"Класс "Пеликан" (Бронетранспортер)",,,,,,,,
pda_iX4hW,"Although it wasn't fully equipped for combat at the time of its destruction, the schematics for the TITAN ship class exist in every UCH Engineer's personal database to aid repairs to these vessels, where the UCH 003 GRANT is the last one to be known operational. \n\nConstructed by Forge Aerospace's Anvil, the UCH 002 TITAN class ships were designated UCH fleet flagships, capable of housing almost 200 crew and multiple crafts, with advanced weaponry - compared to the technical level of the other terran vessels based in the solar system. The GRAND has been upgraded with more powerful tech found and acquired in Andromeda, though.\n\nDespite the size of the ship, it remains a highly maneuverable heavy cruiser with enough computing power capable to handle a much larger array of additional armaments beyond standard at designated hardpoints all over the ship.\n\nAttack Value: \nDefense Value: \n\nWeapon types: \nShields:\nDrones:",,,,,,,,"Хотя он не был полностью оборудован для боя в момент его уничтожения, схемы для класса кораблей TITAN существуют в личной базе данных каждого инженера UCH, чтобы помочь в ремонте этих судов, где ГРАНТ UCH 003 является последним, который будет известен в рабочем состоянии. \n\nПостроенные наковальней Forge Aerospace, корабли класса UCH 002 TITAN были обозначены флагманами флота UCH, способными вместить почти 200 членов экипажа и несколько кораблей, с передовым вооружением - по сравнению с техническим уровнем других земных кораблей, базирующихся в солнечной системе. Однако ГРАНД был модернизирован с помощью более мощных технологий, найденных и приобретенных в Андромеде.\n\nНесмотря на размеры корабля, он остается очень маневренным тяжелым крейсером с достаточной вычислительной мощностью, способной обрабатывать гораздо больший массив дополнительного вооружения, выходящего за рамки стандартных, в определенных жестких точках по всему кораблю.\n\nЗначение атаки: \nЗначение защиты: \n\nТипы оружия: \nЩиты:\nДроны:",,,,,,,,
pda_Wqa4i,"The PELICAN transport class is a multi purpose transport vessel. It can quickly be refitted for certain tasks, ranging from heavy hauling, production, scientific tasks up to landing- and boarding operations.\n\nThe classification being a Corvette, it is lightly armed and armored.\n\nAttack Value: \nDefense Value: \n\nWeapon types:\nShield:\nDrones:",,,,,,,,"Транспортный класс "ПЕЛИКАН" - это многоцелевое транспортное судно. Он может быть быстро переоборудован для выполнения определенных задач, начиная от тяжелых перевозок, производственных, научных задач и заканчивая операциями по посадке и посадке.\n\nПо классификации это Корвет, он легко вооружен и бронирован.\n\nЗначение атаки: \nЗначение защиты: \n\nТипы оружия:\nЩит:\nДроны:",,,,,,,,
pda_fm8aO,"Troop transporters carry troops from local drone bases and drop them off at contested stations or in case of a base attack on hostile structures.\n\nThe transporters move slow, are not armed, but well armored.",,,,,,,,"Транспортники перевозят войска с местных баз беспилотных летательных аппаратов и высаживают их на спорных станциях или в случае нападения базы на враждебные структуры.\n\nТранспортники двигаются медленно, не вооружены, но хорошо бронированы.",,,,,,,,
pda_OS8hu,There are four values\n- Attack and Defense values for Combat\n- Attack and Defense values for Infantry \n\nValues are taken from the following blocks and device groups tagged with the following parameters:,,,,,,,,"Существует четыре значения\n- Значения атаки и защиты для боя\n- Значения атаки и защиты для пехоты \n\nЗначения взяты из следующих блоков и групп устройств, помеченных следующими параметрами:",,,,,,,,
pda_em2SS,"Warping, Bookmarks & Navigation",,,,,,,,"Деформация, закладки и навигация",,,,,,,,
pda_SeeqO,"1.  Action leads to reaction. Killing or looting and other actions now come at a cost or with a reward of REPUTATION POINTS\n2. NPC Factions have TERRITORIES. Performing the aforementioned Actions inside or outside the territory might show different results\n3. You can make friends, but due to the RIVALRY of faction, you might make enemies at the same time\n\nTechnical notes:\n- The NPC Factions do not grow their territories.\n\nCreators info\n- It is possible to set the game-start standing vs. NPC Factions individually for the Player-Origins in the DefReputation.ecf ! This means: THAT will be the standing a player of THIS origin will start with. It does not mean that all players of this origin contribute to a common standing vs. NPC factions!",,,,,,,,"1. Действие ведет к реакции. Убийства, грабежи и другие действия теперь оплачиваются или вознаграждаются ОЧКАМИ РЕПУТАЦИИ\n2. У фракций NPC есть ТЕРРИТОРИИ. Выполнение вышеупомянутых действий внутри или за пределами территории может привести к различным результатам\n3. Вы можете завести друзей, но из - за СОПЕРНИЧЕСТВА фракций вы можете одновременно нажить врагов\n\nТехнические примечания: \n- Фракции NPC не увеличивают свои территории.\n\nИнформация о создателях\n- Можно установить игру-начать стоя против Фракции NPC индивидуально для игрока-Происхождение в DefReputation.ecf ! Это означает: ЭТО будет положение, с которого начнет игрок ЭТОГО происхождения. Это не означает, что все игроки такого происхождения вносят свой вклад в общее положение против Фракции NPC!",,,,,,,,
pda_mW0Oi,"Indestructible blocks, devices and structures",,,,,,,,"Неразрушаемые блоки, устройства и конструкции",,,,,,,,
pda_SSCaC,Player Spawn / Respawn,,,,,,,,Игрок появляется / Возрождается,,,,,,,,
pda_iSKCu,"There are two variants:\n\n1. Default Core: armored blocks\nHandheld weapons often cannot damage or even destroy blocks of Capital Vessels and Bases. A notification on the top center will inform you about that.\n\n2. Admin Core\nSome bases, mostly POIs might use an ""admin core"". When you look at the map, this is indicated by a 'chevron' icon instead of the rounded one.\n Admin cores make all blocks and devices indestructible for any weapon EXCEPT those that have been set to be ""destroyable"" by the creator of the POI. \n\n There is one important premise for the default game: In case an admin-core station can shoot at you, turrets and relevant devices can always be destroyed. A station with an admin core which does NOT shoot at you (and which is NOT a Trading Station), is either a Dungeon or a Story-relevant POI.  But: Most of the time there is still a method for the core to be destroyed by the player. For example a lever or a puzzle or a riddle that will blast the core when solved. Without  a core, all the blocks and devices are destructible again!",,,,,,,,"Есть два варианта:\n\n1. Ядро по умолчанию: бронированные блоки\nРучное оружие часто не может повредить или даже уничтожить блоки Капитальных кораблей и Баз. Об этом вам сообщит уведомление в верхнем центре.\n\n2. Ядро администратора\nНекоторые базы, в основном POI, могут использовать "ядро администратора". Когда вы смотрите на карту, это обозначается значком "шеврон" вместо закругленного.\n Административные ядра делают все блоки и устройства неразрушимыми для любого оружия, КРОМЕ тех, которые были установлены создателем POI как "разрушаемые". \n\n Есть одна важная предпосылка для игры по умолчанию: в случае, если станция ядра администратора может стрелять в вас, башни и соответствующие устройства всегда могут быть уничтожены. Станция с ядром администратора, которая НЕ стреляет в вас (и которая НЕ является Торговой станцией), является либо Подземельем, либо POI, относящимся к истории.  Но: В большинстве случаев все еще существует способ уничтожения ядра игроком. Например, рычаг, или головоломка, или загадка, которая взорвет ядро, когда будет решена. Без ядра все блоки и устройства снова разрушаются!",,,,,,,,
pda_iCW88,"NPC vessels can be found on planets and in space. \n\n- Planetary Patrol vessels are armed and armored sector patrols. \n- Freighters are orbital vessels transporting goods and resources. They are armed and armored as well!\n- Orbital Patrol vessels are combat vessels for sector control. There are light OPVs but also battleships and cruisers.\n- Space Base Defense reinforcements are OPVs that are called for help in case you attack an orbital base.\n\n[i]For more detail and info, please, in the list on the left, click and open this chapters sub-headlines by [c][80ffff]clicking on their headline[-][/c] and/or by clicking the [c][80ffff]arrow-buttons [-][/c]next to them.[/i]",,,,,,,,"Корабли NPC можно найти на планетах и в космосе. \n\n- Планетарные патрульные корабли-это вооруженные и бронированные патрули сектора. \n- Грузовые суда-это орбитальные суда, перевозящие товары и ресурсы. Они тоже вооружены и в доспехах!\n- Орбитальные патрульные корабли-это боевые корабли для контроля сектора. Есть легкие ОПВ, но также линкоры и крейсера.\n- Подкрепления обороны космической базы-это ОПВ, которые призываются на помощь в случае нападения на орбитальную базу.\n\n[i]Для получения более подробной информации и информации, пожалуйста, в списке слева нажмите и откройте подзаголовки этой главы, [c][80ffff]нажав на их заголовок[-][/c] и/или нажав кнопки со стрелками [c][80ffff]рядом с ними.[-][/c]"[/i],,,,,,,,
pda_eIOma,Planetary Patrol vessel (PV),,,,,,,,Планетарное патрульное судно (ПВ),,,,,,,,
pda_CSWCe,"Q: What do I need to do to stop the vessel?\nA: Destroy the Thrusters\n\nQ: Will this set off an automated despawn timer?\nA: Yes, it will start exploding as soon as it touches ground. Afterwards it will stay there for 6 minutes, then despawn.  \n\nQ: Can I board and loot (the containers of) the vessel?\nA: No.\n\nQ: Can I salvage/multitool the vessel when I stopped it?\nA: Yes. For 6 minutes.\n\nQ: Can I control / capture / use the vessel\nA: Currently not.\n\nQ: Is there a way to modify the parameters like despawn, respawn etc?\nA: Check ...\Empyrion - Galactic Survival\Content\Playfields\+ExamplePlanet\playfield_static.yaml\nA. You cannot stop the vessel from despawning/modifying the timer yet.",,,,,,,,"Вопрос: Что мне нужно сделать, чтобы остановить судно?\nA: Уничтожьте двигатели\n\nQ: Сработает ли автоматический таймер отчаяния?\nО: Да, он начнет взрываться, как только коснется земли. После этого он останется там в течение 6 минут, а затем исчезнет.  \n\nВопрос: Могу ли я подняться на борт и ограбить (контейнеры) судна?\nA: Нет.\n\nQ: Могу ли я спасти/мультитул судна, когда я его остановил?\nА: Да. В течение 6 минут.\n\nВопрос: Могу ли я контролировать / захватывать / использовать судно\nA: В настоящее время нет.\n\nВопрос: Есть ли способ изменить параметры, такие как despawn, respawn и т. Д.?\nA: Проверка ...\Empyrion - Галактическое выживание\Контент\Игровые поля\+ExamplePlanet\playfield_static.yaml\nA. Вы еще не можете остановить судно от удаления/изменения таймера.",,,,,,,,
pda_OCGeC,"Flying, Flight model and Pilot info",,,,,,,,"Полет, модель полета и информация о пилоте",,,,,,,,
pda_Oq4Ge,Logistic Network / Connected Toolbar,,,,,,,,Логистическая сеть / Подключенная панель инструментов,,,,,,,,
pda_Oqe8i,Leaderboard / Scoreboard (MP),,,,,,,,Таблица лидеров / Табло (MP),,,,,,,,
pda_aI4iS,Space Base Defense / Reinforcements,,,,,,,,Оборона Космической базы / Подкрепление,,,,,,,,
pda_aCSad,"Trading, Money & Commodity items",,,,,,,,"Торговля, Деньги и товарные позиции",,,,,,,,
pda_e440a,"When in range of a station which has the station services enabled, open the control panel of your vessel (P) and find the new tab 'Station Services'. \n\nYou can buy and refill fuel, ammo and pentaxid, as well as repair your ship (repair-2-template!) and quick-load your shield - in case you have the required credits on your bank account! \n\n[i]Creators Information: The availability of station services (and which services are offered) can be set individually for an orbital or planetary POI in the playfield_static.yaml PROPERTIES entry. The pricing is taken from a new parameter, set in the ItemsConfig.ecf. This base pricing can then be further modified by factors in the playfield_static.yaml file.[/i]",,,,,,,,"Находясь в зоне действия станции, на которой включены услуги станции, откройте панель управления вашего судна (P) и найдите новую вкладку "Услуги станции". \n\nВы можете купить и заправить топливо, боеприпасы и пентаксид, а также отремонтировать свой корабль (ремонт-2-шаблон!) и быстро загрузить свой щит-в случае, если у вас есть необходимые кредиты на вашем банковском счете! \n\n[i]Информация о создателях: Доступность услуг станции (и какие услуги предлагаются) может быть установлена индивидуально для орбитального или планетарного POI в записи СВОЙСТВ playfield_static.yaml. Цена берется из нового параметра, заданного в файле ItemsConfig.ecf. Затем эта базовая цена может быть дополнительно изменена факторами в файле playfield_static.yaml.[/i]",,,,,,,,
pda_Wm44H,"Attacked POIs will call for reinforcements; Reinforcements do not always appear, depending on several factors, eg. playfield level.\n\nA message will appear that informs you when the reinforcements will appear. In case you destroy all the reinforcements, another message will inform you about your victory!\n\n[u]Creators Information:[/u]\nThe SBD is configured in the FactionWarfare.ecf in the /Content/Configuration game folder.\n[u][/u]\nThere is also an override syntax to  manage the SBD per POI.  Add the following entry to the POI in the space_dynamic.yaml:\n\nSpaceDefenseOverrideDefaults: True\nSpaceDefenseProbability: 0\nSpaceDefensePriceMinMax: [ 30, 60 ]\n\nNote: Only SpaceDefenseOverrideDefaults is a setting that is mandatory in case you want to handle an individual POI different than laid down in the factionwarfare config. You do NOT need to set SpaceDefenseOverrideDefaults to FALSE, as FALSE is the same as if the parameter was not set ( = FactionWarfare is used )",,,,,,,,"Атакованные POI вызовут подкрепление; Подкрепление не всегда появляется, в зависимости от нескольких факторов, например, уровня игрового поля.\n\nПоявится сообщение, которое сообщит вам, когда появится подкрепление. В случае, если вы уничтожите все подкрепления, еще одно сообщение сообщит вам о вашей победе!\n\n[u]Информация о создателях:[/u]\nSBD настроен в файле FactionWarfare.ecf в папке /Content/Configuration game.\n[u][/u]\nСуществует также синтаксис переопределения для управления SBD для каждого POI.  Добавьте следующую запись в POI в space_dynamic.yaml:\n\nSpaceDefenseOverrideDefaults: True\nSpaceDefenseProbability: 0\nSpaceDefensePriceMinMax: [ 30, 60 ]\n\nПримечание: Только SpaceDefenseOverrideDefaults-это параметр, который является обязательным в случае, если вы хотите обработать отдельный POI, отличный от указанного в конфигурации factionwarfare. Вам НЕ нужно устанавливать значение SpaceDefenseOverrideDefaults в FALSE, так как FALSE-это то же самое, как если бы параметр не был установлен (используется = FactionWarfare )",,,,,,,,
pda_Wm8p0,"The Proximity Log is a feature of the REGISTRY for your OWN structures: Open the Registry, find a structure and click on the 'Proximity Log' button on the lower right.\n\nThe PL will show data about other players passing by or approaching the selected structure.",,,,,,,,"Журнал близости-это функция РЕЕСТРА для ваших СОБСТВЕННЫХ структур: Откройте реестр, найдите структуру и нажмите кнопку "Журнал близости" в правом нижнем углу.\n\nPL покажет данные о других игроках, проходящих мимо или приближающихся к выбранной структуре.",,,,,,,,
pda_wiKKu,The Scoreboard is available by pressing the button B.\n\nIt will show and rank players based on many different gameplay elements.,,,,,,,,Табло доступно нажатием кнопки B.\n\nОн будет показывать и ранжировать игроков на основе множества различных элементов геймплея.,,,,,,,,
pda_8SeRa,"The games FLIGHT MODEL includes the following features:\n\n  - 1. Virtual Drag (physics) influencing the vessel top speed\n  - 2. Aerodynamic Lift  (physics)\n  - 3. Thrusters generating Torque (Roll, Pitch, Yaw), based on their placement (game tech)\n  - 4. Boost-capability for Thrusters  \n  - 5. Technical max speed  \n\nThe following chapters mostly apply to Small Vessels and Capital Vessels, but also merely for Hover Vessels!\n[i][/i]\n[i]For more detail and info, please, in the list on the left, click and open this chapters sub-headlines by [c][80ffff]clicking on their headline[-][/c] and/or by clicking the [c][80ffff]arrow-buttons [-][/c]next to them.[/i]",,,,,,,,"Модель ПОЛЕТА игр включает в себя следующие функции:\n\n - 1. Виртуальное сопротивление (физика), влияющее на максимальную скорость судна\n - 2. Аэродинамическая подъемная сила (физика)\n - 3. Двигатели, генерирующие крутящий момент (крен, тангаж, рыскание), в зависимости от их размещения (game tech)\n - 4. Повышающая способность двигателей \n - 5. Техническая максимальная скорость \n\nСледующие главы в основном применимы к Малым судам и Капитальным судам, но также и просто к Парящим судам!\n[i][/i]\n[i]Для получения более подробной информации и информации, пожалуйста, в списке слева нажмите и откройте подзаголовки этой главы, [c][80ffff]нажав на их заголовок[-][/c] и/или нажав кнопки со стрелками [c][80ffff]рядом с ними.[-][/c]"[/i],,,,,,,,
pda_qqquW,Max Speed / Top Speed,,,,,,,,Максимальная скорость / Максимальная скорость,,,,,,,,
pda_0iCC8,"You can dock ANY vessel to ANY other vessel in no required order. \n\n[u]Examples:[/u]\n\n  - HV<>HV\n  - SV<>SV\n  - CV<>CV\n  - HV<>SV\n  - SV<>CV\n  - HV<>CV\n\n[u]RULES:[/u]\n1. no docking of vessels that have already vessels docked\n  2. turrets, shields and weapons do not work when docked\n  3. passengers can not stay seated in a docked vessel\n\n[u]How is the carrier and the docking ship defined?[/u]\nThe docking ship is ALWAYS the ship that docks to another ship. The other ship will automatically become the ""carrier"". \n\nF.ex. docking a CV on top of a HV, makes the HV the carrier. Question only is, if the HV can tow that load. \n\n[u]Special Info about HVs use in SPACE[/u]\nWhen you undock a HV in space, the HV can  move in ALL directions, but only with a limited speed of 3m/s but also WITHOUT requiring any thrusters!\n\n[u]Docked mass/weight:[/u]\n  - Weight and mass of a docked vessel will contribute to the carrier mass!\n\n[u]Shields[/u]\n  - Shields on the carrier do NOT protect the docked vessel ( The Hull Polarization is only active for the vessel with the shield device)\n\n[u]Pilot required[/u]\n  - A vessel will always only dock, when there is a pilot seated inside! ( If you drop a BP onto a BA or CV, this will NOT dock automatically!)\n\nMovement Blocked\nIn case you are trying to fly a vessel which has other vessels undocked inside or very close, the movement will be blocked/slowed down.",,,,,,,,"Вы можете пришвартовать ЛЮБОЕ судно к ЛЮБОМУ другому судну в произвольном порядке. \n\n[u]Примеры:[/u]\n\n - HV<>HV\n - SV<>SV\n - CV<>CV\n - HV<>SV\n - SV<>CV\n - HV<>CV\n\n[u]ПРАВИЛА:[/u]\n1. нет стыковки судов, которые уже состыкованы\n 2. башни, щиты и оружие не работают при стыковке\n 3. пассажиры не могут оставаться сидящими на пристыкованном судне\n\n[u]Как определяется перевозчик и стыковочный корабль?[/u]\nСтыковочный корабль-это ВСЕГДА корабль, который пристыковывается к другому кораблю. Другой корабль автоматически станет "носителем". \n\nF. например, стыковка CV поверх HV делает HV носителем. Вопрос только в том, сможет ли HV отбуксировать этот груз. \n\n[u]Специальная информация об использовании HVS в КОСМОСЕ[/u]\nКогда вы отстыковываете HV в космосе, HV может двигаться во ВСЕХ направлениях, но только с ограниченной скоростью 3 м/с, но также БЕЗ каких-либо двигателей!\n\n[u]Пристыкованная масса/вес:[/u]\n - Вес и масса пришвартованного судна будут способствовать массе носителя!\n\n[u]Щиты[/u]\n - Щиты на носителе НЕ защищают пристыкованное судно ( Поляризация корпуса активна только для судна с защитным устройством)\n\n[u]Требуется пилот[/u]\n - Судно всегда будет пристыковываться только тогда, когда внутри находится пилот! ( Если вы сбросите BP на BA или CV, это НЕ произойдет автоматически!)\n\nДвижение заблокировано\nВ случае, если вы пытаетесь управлять судном, на котором другие суда отстыкованы внутри или очень близко, движение будет заблокировано/замедлено.",,,,,,,,
pda_auauu,Repair Console / Repair 2 Template,,,,,,,,Консоль ремонта / Шаблон ремонта 2,,,,,,,,
pda_TCWm8,"With Repair-2-Template it is possible to fix up a vessel (Repair Blocks) and having lost blocks being placed back where they belong to (Repair-2-Template). This does cost resources.\n\nAvailable for:  Base, Capital Vessel\n\nDevices needed:\n- Repair Bay (Dock) T1 or T2\n- Repair Console (Access)\n [u]\nHow does it work?[/u]\n1. Go to the CONTROL PANEL of your vessel\n2. On the main page on the LOWER LEFT click the button ""Save Repair Template""\n3. Have a base with both Repair-2-Template devices\n4. When your vessel has lost blocks in a battle, move it on the Repair Bay T2\n5. Go to the Repair Console and access with F (default button)\n> You should now see your vessel INFO and a RESOURCES / TIME requirement\n6. Set your repair mode (Repair damaged blocks only or Repair-2-Template\n7. Add the required materials to the intake below\n8. Hit the button ""START REPAIR""\n\n[u]GLOBAL INFO[/u]\n- Repair Blocks costs resources: 200 Hitpoints = 1 Iron Ingot\n- Repair bays drops 60% of its content when destroyed, and keeps 100% of its content when upgraded\n- You cannot drop in more materials when repair is in progress\n- When the REPAIR-shield is hit by weapon fire, this will damage the REPAIR BAY!\n- The repair area needs to have sufficient space for the Bounding Box of your vessel to fit in. All obstacles need to be removed (like blocks ranging inside the virtual ""bounding box"")\n- The Repair beam has a range of 8m.  \n- You do NOT need a platform to park a large vessel for repair BUT if the vessel is not parked ABOVE the virtual ""ground layer"" of the ""repair area"", eg tilted a bit so that parts of it might be below that line, Repair will not start.\n- You can CODE-lock templates when saving them. You need that code when R2T\n[u][/u]\n[u]QUESTIONS AND ANSWERS[/u]\nQ: Can I withdraw any ingots from the system?\nA: No, but stored ingots will drop out when the Repair Bay  is removed, although only 60% (If you upgrade the Repair Bay, its content is 100% kept)\nA: You can always remove and replace the Repair Console.\n\nQ: Do i need to use the REPAIR BLOCKS button when I used REPAIR-2-TEMPLATE before?\nA: Yes, R2T does not fix up damaged blocks. \n\nQ: Can I add more than one Repair-2-Template system per base?\nA: No.\n\nQ: Do I need a Repair Console just for using the ""damage removal"" (Repair Blocks) function of Repair Bay?\nA: Yes.",,,,,,,,"С помощью шаблона Repair-2 можно починить судно (Ремонтные блоки) и, потеряв блоки, поместить их обратно туда, где они принадлежат (Шаблон Repair-2). Это действительно требует ресурсов.\n\nДоступно для: Базового, Капитального судна\n\nНеобходимые устройства:\n- Ремонтный отсек (док) T1 или T2\n- Ремонтная консоль (доступ)\n [u]\nКак это работает?[/u]\n1. Перейдите на ПАНЕЛЬ УПРАВЛЕНИЯ вашего судна\n2. На главной странице в ЛЕВОМ НИЖНЕМ углу нажмите кнопку "Сохранить шаблон ремонта ""\n3. Имейте базу с обоими устройствами Repair-2-Template\n4. Когда ваше судно потеряло блоки в бою, переместите его в Ремонтный отсек T2\n5. Перейдите в консоль ремонта и откройте доступ с помощью кнопки F (кнопка по умолчанию)\n> Теперь вы должны увидеть ИНФОРМАЦИЮ о своем судне и требования к РЕСУРСАМ / ВРЕМЕНИ\n6. Установите режим ремонта (только ремонт поврежденных блоков или Ремонт-2-Шаблон\n7. Добавьте необходимые материалы на прием ниже\n8. Нажмите кнопку ""НАЧАТЬ РЕМОНТ""\n\n[u]ГЛОБАЛЬНАЯ ИНФОРМАЦИЯ[/u]\n- Ремонтные блоки стоят ресурсов: 200 хитпоинтов = 1 железный слиток\n- Ремонтные отсеки сбрасывают 60% своего содержимого при уничтожении и сохраняют 100% своего содержимого при обновлении\n- Вы не можете сбрасывать больше материалов во время ремонта\n- Когда РЕМОНТНЫЙ щит поражен огнем оружия, это повредит РЕМОНТНЫЙ ОТСЕК!\n- В ремонтной зоне должно быть достаточно места для размещения Ограничительной рамки вашего судна. Все препятствия должны быть удалены (например, блоки, расположенные внутри виртуальной "ограничительной рамки") \n- Ремонтный луч имеет дальность действия 8 м.  \n- Вам НЕ нужна платформа для парковки большого судна для ремонта, НО если судно не припарковано НАД виртуальным "слоем грунта "" зоны ремонта", например, немного наклонено, чтобы его части могли находиться ниже этой линии, ремонт не начнется.\n- Вы можете КОДИРОВАТЬ шаблоны блокировки при их сохранении. Вам нужен этот код, когда R2T\n[u][/u]\n[u]ВОПРОСЫ И ОТВЕТЫ[/u]\nВопрос: Могу ли я вывести какие-либо слитки из системы?\nA: Нет, но сохраненные слитки выпадут, когда Ремонтный отсек будет удален, хотя только 60% (если вы обновите Ремонтный отсек, его содержимое сохранится на 100%) \nA: Вы всегда можете удалить и заменить Ремонтную консоль.\n\nВопрос: Нужно ли мне использовать кнопку REPAIR BLOCKS, когда я использовал REPAIR-2-TEMPLATE раньше?\nA: Да, R2T не исправляет поврежденные блоки. \n\nВопрос: Могу ли я добавить более одной системы шаблонов Repair-2 на базу?\nA: Нет.\n\nQ: Нужна ли мне ремонтная консоль только для использования функции "Удаление повреждений" (Ремонтные блоки) Ремонтного отсека?\nА: Да.",,,,,,,,
pda_KSi0i,The technical (game-limited) MAX SPEED are:  ( planet / space  in m/s  )\n\n  -   Hover Vessel: 50 / 3\n  -   Small Vessel: 70 / 200\n  -   Capital Vessel: 60 / 150\n\nThe TOP SPEED per vessel is a result of the FLIGHT MODEL. It can only be as high as the TECHNICAL max speed. See that entry for more details.,,,,,,,,"Техническая (ограниченная игрой) МАКСИМАЛЬНАЯ СКОРОСТЬ: ( планета / пространство в м/с) \n\n- Парящее судно: 50/3 \n- Малое судно: 70/200 \n- Капитальное судно: 60/150\n\nМАКСИМАЛЬНАЯ СКОРОСТЬ на судно является результатом МОДЕЛИ ПОЛЕТА. Она может быть только такой высокой, как ТЕХНИЧЕСКАЯ максимальная скорость. См.Эту запись для получения более подробной информации.",,,,,,,,
pda_SeCOS,"Technical max speed = relates to rendering, collision and other game parameters. This is the absolute max speed that you cannot go over by any  means (if you can, it is possibly not intentional and a bug \n\nTECHNICAL max speed should not be confused with the TOP SPEED of your vessel. The latter can be much lower than the technical max speed. See chapter about VIRTUAL DRAG in the FLIGHT MODEL entry for more info.\n\n[i]Note: The given values for the technical max speeds are those that ""work"" with the game and create the least of issues. [/i]",,,,,,,,"Техническая максимальная скорость = относится к рендерингу, столкновению и другим параметрам игры. Это абсолютная максимальная скорость, которую вы ни в коем случае не можете превысить (если вы можете, это, возможно, не намеренно и ошибка \n\nТЕХНИЧЕСКУЮ максимальную скорость не следует путать с МАКСИМАЛЬНОЙ СКОРОСТЬЮ вашего судна. Последняя может быть намного ниже технической максимальной скорости. Дополнительные сведения см. в главе о ВИРТУАЛЬНОМ ПЕРЕТАСКИВАНИИ в записи МОДЕЛИ ПОЛЕТА.\n\n[i]Примечание: Приведенные значения для технических максимальных скоростей-это те, которые "работают"с игрой и создают наименьшие проблемы. [/i]",,,,,,,,
pda_aS4YW,"Most of the thrusters now offer the capability to BOOST the ship speed for a short amount of time.\n\n[u]Keycombo[/u]\nLeftSHIFT + Directional Key \n(For example SHIFT+W, +A, +S, +D )\n\nThe BOOSTERS will fire,  as LONG as you keep the key kombo pressed OR until the boost is consumed. Then it will take a while to load up again.\n\nBoosting does not consume extra fuel or energy at the moment and it is also not visible by an extra effect on the thrusters, yet.",,,,,,,,"Большинство двигателей теперь предлагают возможность увеличить скорость корабля на короткое время.\n\n[u]Keycombo[/u]\nLeftShift + Направленная клавиша \n(Например, SHIFT+W, +A, +S, +D )\n\nУСКОРИТЕЛИ будут срабатывать до тех пор, пока вы не нажмете клавишу kombo ИЛИ пока импульс не будет израсходован. Затем потребуется некоторое время, чтобы снова загрузиться.\n\nФорсирование в данный момент не потребляет дополнительного топлива или энергии, и это также пока не видно по дополнительному эффекту на двигателях.",,,,,,,,
pda_AW8OK,HUD Info / Loading,,,,,,,,Информация о HUD / Загрузка,,,,,,,,
pda_O4i0q,The HUD is showing the load status with a circle below the MOVEMENT element on the right side of the HUD (see screenshot in the 1st post of this thread or in the HUD info  thread! \n\nThe BOOST will load up only when the vessel or the thrusters are On/powered.,,,,,,,,"HUD показывает состояние загрузки с помощью круга под элементом ПЕРЕМЕЩЕНИЯ в правой части HUD (см. скриншот в 1-м посте этой темы или в информационном потоке HUD! \n\nНаддув будет загружаться только тогда, когда судно или двигатели включены/включены.",,,,,,,,
pda_uS8eG,"The boost is available in ANY direction for which a boost-capable thruster is available. Said that, BOOST is not an ""afterburner"" tech, only accelerating the ship forward, but BOOST can also be used to the side, up or down or even backward, for example to come to a full stop faster. Given a boost-capable thruster is available for this direction, of course!",,,,,,,,"Наддув доступен в ЛЮБОМ направлении, для которого имеется подруливающее устройство с возможностью наддува. Сказав это, BOOST не является технологией "форсажа", только ускоряя корабль вперед, но BOOST также можно использовать в сторону, вверх или вниз или даже назад, например, чтобы быстрее прийти к полной остановке. Учитывая, что для этого направления, конечно, доступен двигатель с возможностью наддува!",,,,,,,,
pda_ScXO4,Technical: max/top speed limit,,,,,,,,Технические характеристики: максимальное/максимальное ограничение скорости,,,,,,,,
pda_OCOiK,"\n  - The Boost will NOT bring you above the technical max speed or the top speed of the vessel (see explanation of VIRTUAL DRAG further below), but BOOST-ACCELERATE your vessel  towards the TOP SPEED of your vessel. Using Boost while you are already at TOP SPEED is only wasting your boost\n  - \n  - Boost, technically spoken, is a multiplier to the actual THRUST value of the thruster.",,,,,,,,"\n - Ускорение НЕ приведет вас к превышению технической максимальной скорости или максимальной скорости судна (см. Объяснение ВИРТУАЛЬНОГО СОПРОТИВЛЕНИЯ ниже), но УСКОРЕНИЕ-УСКОРИТ ваше судно до МАКСИМАЛЬНОЙ СКОРОСТИ вашего судна. Использование наддува, когда вы уже на МАКСИМАЛЬНОЙ СКОРОСТИ, только тратит ваше наддув\n - \n - Наддув, технически говоря, является множителем к фактическому значению тяги двигателя.",,,,,,,,
pda_mcWS8,There are two possibilities to generate torque for a vessel\n1. RCS devices (fixed output independent of placement)\n2. Thrusters generate torque based on their position on the vessel and their thrust direction.,,,,,,,,"Существует две возможности создания крутящего момента для судна\n1. Устройства RCS (фиксированный выход, не зависящий от размещения)\n2. Двигатели создают крутящий момент в зависимости от их положения на судне и направления тяги.",,,,,,,,
pda_Kmoi4,Thruster Torque - Calculation,,,,,,,,Расчет крутящего момента двигателя,,,,,,,,
