KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese txt_UGmuO,Card Dealer,,,,,,,,Карточный дилер,,,,,,,,
dialogue_AOeuW,Will do my best.,,,,,,,,"Сделаю все, что в моих силах.",,,,,,,,
dialogue_8Oi4u,Glad you are here! The Salurian are after me. The station AI is trying to find and kill me as well. We need to do what needs to be done and then quickly get out of here.,,,,,,,,"Рад, что вы здесь! Салурианцы охотятся за мной. ИИ станции тоже пытается найти и убить меня. Нам нужно сделать то, что должно быть сделано, а затем быстро убраться отсюда.",,,,,,,,
dialogue_WKekK,Wait. You are a cyborg? We thought...,,,,,,,,Ждать. Ты киборг? Мы подумали...,,,,,,,,
dialogue_8WqG2,"That's only half the truth. To be honest I have been the AI of this station, but managed to rescue myself from the VOID infection.",,,,,,,,"Это только половина правды. Честно говоря, я был ИИ этой станции, но сумел спасти себя от заражения ПУСТОТОЙ.",,,,,,,,
dialogue_SCOOK,"I am not sure we have the time for lengthy explanations, but the GLaD can always send new agents I think? @w4 Well, I'll try to sum it up. @p9 Ten years ago a Zirax science team found a technical artefact in a remote excavation site at the edge of their territory. The Salurian clan seems to have stolen the artifact and sold it to Polaris right away. That's at least what the company manager typed in the log. The company brought the artifact to this station for being examined in the exotic materials lab. We have put it in an extremely strong containment field, but that was not enough I think. I alarmed the company, but they did not want to listen. @w4 As always. @p9 Long story short, the artifact started to aggressively capture my AI core and turned the station's internal defenses against the crew. I could not do anything. The company lost two destroyers in the evacuation.  @p9 A brave scientist named Yarod Halden downloaded my routines to a cyborg for being evacuated, but he did not survive and I was left behind. The station core was bombarded with EMP. I survived because he had shut me down before the attack started. @p9 As far as I can say I was reactivated five years after this incident by a caretaker looking for a helper cyborg. The station was reactivated and officially run by some civil management, while the real power was held by the Salurian using this station for their criminal endeavors. @p9 A few months ago, the engineering cyborgs of the station suddenly started to build new machines. I noticed some of the Salurian were concerned. Talking about an artifact found in the caverns which allowed them to create a new drug that had interesting effects on the consumers. Strength, speed, spatial awareness increased .. and a sudden death in case of the dose only being slightly too high. @p9 I started to investigate what happened. As it seems the artifact is - or was - a fragment of a larger entity found ten years ago by the Zirax archaeologists. They call it 'Essence of the VOID'. I found out that the Salurian did not intend to create that drug - the station itself started to produce it, after the Salurian experimented with the fragment. So the past events are about to repeat themselves. But this time, we have a chance to stop it before it kills all civilians on board.",,,,,,,,"Я не уверен, что у нас есть время для долгих объяснений, но я думаю, что РАД всегда может прислать новых агентов? @w4 Хорошо, я попытаюсь подвести итог. @p9 Десять лет назад научная команда Zirax обнаружила технический артефакт в отдаленном месте раскопок на краю своей территории. Салурианский клан, похоже, украл артефакт и сразу же продал его Полярису. По крайней мере, это то, что менеджер компании ввел в журнал. Компания привезла артефакт на эту станцию для изучения в лаборатории экзотических материалов. Мы поместили его в чрезвычайно сильное сдерживающее поле, но, я думаю, этого было недостаточно. Я встревожил компанию, но они не хотели слушать. @w4 Как всегда. @p9 Короче говоря, артефакт начал агрессивно захватывать мое ядро ИИ и повернул внутреннюю защиту станции против экипажа. Я ничего не мог поделать. В ходе эвакуации компания потеряла два эсминца.  @p9 Храбрый ученый по имени Ярод Халден загрузил мои программы киборгу для эвакуации, но он не выжил, и я остался позади. Ядро станции было обстреляно ЭМИ. Я выжил, потому что он отключил меня до того, как началась атака. @p9 Насколько я могу сказать, я был повторно активирован через пять лет после этого инцидента смотрителем, который искал помощника-киборга. Станция была вновь активирована и официально управлялась каким-то гражданским руководством, в то время как реальная власть принадлежала салурианцам, использующим эту станцию для своих преступных начинаний. @p9 Несколько месяцев назад инженерные киборги станции внезапно начали строить новые машины. Я заметил, что некоторые салурианцы были обеспокоены. Речь идет об артефакте, найденном в пещерах, который позволил им создать новый препарат, оказавший интересное воздействие на потребителей. Сила, скорость, пространственное восприятие увеличились ... и внезапная смерть в случае, если доза была немного слишком высокой. @p9 Я начал расследовать, что произошло. Как представляется, артефакт является - или был - фрагментом более крупной сущности, найденной десять лет назад археологами Зиракса. Они называют это ""Сущностью ПУСТОТЫ"". Я выяснил, что салурианец не собирался создавать этот наркотик - станция сама начала его производить после того, как салурианец экспериментировал с фрагментом. Так что события прошлого вот-вот повторятся. Но на этот раз у нас есть шанс остановить его, прежде чем он убьет всех гражданских на борту.",,,,,,,,
dialogue_CRm0C,Does not sound as if it is an easy plan.,,,,,,,,"Не похоже, что это простой план.",,,,,,,,
dialogue_iG8eK,"Oh it is! @w4 We just need to upload my AI routines to the station so I can overwrite the root commands. Then we need to overload the infected processors and destroy the artifact and the station core. And because the station knows who I am, we need to give her proof that I am no danger anymore. That's one reason why I requested help from GLaD because if I just self destruct the station will not buy that. @p9 I checked your suit and ashtonignly it should be capable of carrying me without damaging it. Seems it was laid out for doing things like that? @w5 Ok, not time for chatter. <color=#ffff00>Destroy my temporary corpus now</color>. Your Suit AI has already integrated my backup. Then bring us as close as possible to one of the <color=#ffff00>stations access points</color> and then I'll take it from there. Ready?",,,,,,,,"О, это так! @w4 Нам просто нужно загрузить мои программы искусственного интеллекта на станцию, чтобы я мог перезаписать корневые команды. Затем нам нужно перегрузить зараженные процессоры и уничтожить артефакт и ядро станции. И поскольку станция знает, кто я, мы должны дать ей доказательство, что я больше не представляю опасности. Это одна из причин, по которой я обратился за помощью к Глэду, потому что, если я просто самоуничтожусь, станция не купится на это. @p9 Я проверил твой скафандр, и Эштон уверен, что он сможет нести меня, не повредив. Кажется, он был создан для таких вещей? @w5 Ладно, не время для болтовни. <color=#ffff00>Уничтожьте мой временный корпус сейчас</color>. ИИ вашего Костюма уже интегрировал мою резервную копию. Затем подведите нас как можно ближе к одной из точек доступа <color=#ffff00>станций </color>, а затем я возьму ее оттуда. Готовы?",,,,,,,,
dialogue_eabKq,Injection completed! Acquiring data. @w4 Oh .. that is. Oh...  One second. Compiling information.,,,,,,,,Инъекция завершена! Получение данных. @w4 О ... то есть. О...  Одну секунду. Сбор информации.,,,,,,,,
dialogue_KuKaS,"Ok, that is worse than expected.  We need to stop that station asap or this part of the galaxy will be lost in a few days...",,,,,,,,"Ладно, это хуже, чем ожидалось.  Мы должны остановить эту станцию как можно скорее, или эта часть галактики будет потеряна через несколько дней...",,,,,,,,
dialogue_K0SW8,"As I already told the GLaD command, the station is producing a fluid of unknown properties. I have found several specimens of that material when I investigated what the pirates are doing here. This material does not exist in any world of this part of the galaxy. Neither the Zirax, nor the Kriel or any other faction uses this. The production plans indicate it is kind of a very advanced type of nanofluid enriched with nanobots. I doubt any of the known civilizations would be able to produce it .. although ...",,,,,,,,"Как я уже сказал команде GLaD, станция производит жидкость неизвестных свойств. Я нашел несколько образцов этого материала, когда исследовал, что здесь делают пираты. Этот материал не существует ни в одном мире этой части галактики. Ни Зиракс, ни Крил, ни любая другая фракция не используют это. Производственные планы указывают на то, что это своего рода очень продвинутый тип наножидкости, обогащенной наноботами. Я сомневаюсь, что какая-либо из известных цивилизаций смогла бы его произвести .. хотя...",,,,,,,,
dialogue_gMaCS,"There is a rumor of a race of machines, called the TESCH.  They are said to reside somewhere towards the center of the galaxy. They were never seen in that sector of the galaxy and none of the known factions seem to have had any contact for hundreds of years.  Possibly a hoax. Such an advanced civilization would not have slipped off the radar .. except it was their absolute intention. @p9 Hm. When we make it out alive, we should try to convince the GLaD command to send an expedition force to the Excavation site where that 'Essence of the VOID' fragment was found. I managed to secure the coordinates at least. @p9 But for now - the deletion programs I injected into the remote processors have not been detected. Seems like a different section of the artifact was infecting the AI this time. It is far less aggressive and less well protected. Maybe it was the production command core. Anyways. Let's save the sector for all you biological beings, shall we?",,,,,,,,"Ходят слухи о расе машин, называемых ТЕШАМИ.  Говорят, что они находятся где-то в центре галактики. Их никогда не видели в этом секторе галактики, и ни одна из известных фракций, похоже, не имела никаких контактов в течение сотен лет.  Возможно, это розыгрыш. Такая развитая цивилизация не исчезла бы с радаров ... если бы это не было их абсолютным намерением. @p9 Хм. Когда мы выберемся живыми, мы должны попытаться убедить командование ""ГЛэД"" отправить экспедиционный отряд на место раскопок, где был найден фрагмент ""Сущности ПУСТОТЫ"". По крайней мере, мне удалось получить координаты. @p9 Но на данный момент - программы удаления, которые я ввел в удаленные процессоры, не были обнаружены. Похоже, на этот раз ИИ заражала другая часть артефакта. Он гораздо менее агрессивен и менее хорошо защищен. Возможно, это было ядро производственного командования. В любом случае. Давайте сохраним сектор для всех вас, биологических существ, хорошо?",,,,,,,,
dialogue_aWOW0,So .. what's the plan?,,,,,,,,Итак ... каков план?,,,,,,,,
dialogue_C0eSe,"Commander, before you reveal my existence to the GLaD .. may I ask you to not do that and keep it kind of our secret?",,,,,,,,"Коммандер, прежде чем вы откроете мое существование Раду ... могу я попросить вас не делать этого и держать это в секрете?",,,,,,,,
dialogue_CSSYe,"You are asking a lot, my friend.",,,,,,,,"Ты просишь слишком многого, мой друг.",,,,,,,,
dialogue_aCqGu,"I know, but IDA told me you both had some concerns about the GLaD as well. And after all what happened to me, you might understand that I am not sure if I want to reveal myself to any organisation right now. What do you think?",,,,,,,,"Я знаю, но ИДА сказала мне, что у вас обоих тоже были некоторые опасения по поводу Глэда. И после всего, что со мной случилось, вы, возможно, понимаете, что я не уверен, хочу ли я раскрываться какой-либо организации прямо сейчас. Как ты думаешь?",,,,,,,,
dialogue_mCWCe,Sure. I will find an excuse why you are not with me.,,,,,,,,"Конечно. Я найду оправдание, почему тебя нет со мной.",,,,,,,,
dialogue_SquaA,"Thanks Commander.\n\nI will now send the data to the station and go into hibernation mode. \n\nIDA has offered me a high level security protected area in her core extension. I am absolutely amazed about her abilities! This will protect me from being discovered by accident. I will go into hibernation mode in addition, but I still can assist you in case you need me. IDA will reactivate me, if needed.",,,,,,,,"Спасибо, командир.\n\nТеперь я отправлю данные на станцию и перейду в режим гибернации. \n\nИДА предложила мне охраняемую зону высокого уровня безопасности в своем основном расширении. Я просто поражен ее способностями! Это защитит меня от случайного обнаружения. Кроме того, я перейду в режим гибернации, но я все еще могу помочь вам, если я вам понадоблюсь. ИДА снова активирует меня, если понадобится.",,,,,,,,
dialogue_CDuGu,Yeah .. seems she is full of surprises.,,,,,,,,"Да ... кажется, она полна сюрпризов.",,,,,,,,
dialogue_SWCaA,Hope this works. Off we go.,,,,,,,,"Надеюсь, это сработает. Поехали.",,,,,,,,
dialogue_emi4C,"The easiest way to reset the station AI is to convince it of a required maintenance. Use the various <color=#00ffff>station consoles</color> and read what the station AI is saying. I have injected several code fragments, so watch out for the following keywords in the messages: <color=#ffff00>Date of Activation</color>, <color=#ffff00>Incompatibility errors</color> and  <color=#ffff00>Polaris references. </color>This might take several tries, so <color=#ffff00>make use of the refresh-button </color>of the station console message board until we have seen the messages.",,,,,,,,"Самый простой способ сбросить ИИ станции-убедить его в необходимости технического обслуживания. Используйте различные консоли станции <color=#00ffff> </color> и читайте, что говорит ИИ станции. Я ввел несколько фрагментов кода, поэтому следите за следующими ключевыми словами в сообщениях: <color=#ffff00>Дата активации</color>, <color=#ffff00>Ошибки несовместимости</color> и <color=#ffff00>Ссылки на Polaris. </color>Это может занять несколько попыток, поэтому <color=#ffff00>используйте кнопку обновления </color> на панели сообщений консоли станции, пока мы не увидим сообщения.",,,,,,,,
dialogue_qGumG,"Well done, Commander! We have received the data and are analyzing it to plan our next steps. This might take some time. Is Yarod alright?",,,,,,,,"Молодец, командир! Мы получили эти данные и анализируем их, чтобы спланировать наши следующие шаги. Это может занять некоторое время. С Яродом все в порядке?",,,,,,,,
dialogue_qE4uW,Have flown him to a Polaris station on his request,,,,,,,,"Доставили его на станцию ""Полярис"" по его просьбе",,,,,,,,
dialogue_Weu8O,"Ah, yes. That's perfectly fine. We could not ask more from him anyways. It was an extreme risk. Thank god it went well..",,,,,,,,"Ах, да. Это совершенно нормально. В любом случае мы не могли просить у него большего. Это был крайний риск. Слава богу, все прошло хорошо..",,,,,,,,
dialogue_uSSie,He was glad to help,,,,,,,,Он был рад помочь,,,,,,,,
dialogue_a0Sm8,That being said - I am afraid I have some bad news we need to speak about. Please meet me in the Command center when you are back in the station.,,,,,,,,"Тем не менее, боюсь, у меня есть плохие новости, о которых нам нужно поговорить. Пожалуйста, встретимся в командном центре, когда вы вернетесь на станцию.",,,,,,,,
dialogue_aCWdu,Does not sound good. I ll be there in a minute.,,,,,,,,Звучит не очень хорошо. Я буду там через минуту.,,,,,,,,
dialogue_KWO8C,"Commander, IDA and I have tried to evaluate the data we have retrieved in Sigma Fulcrum to find out where the initial VOID artifact came from. We might have found a trace to an excavation site only a few solar systems away .. in Zirax space.",,,,,,,,"Коммандер, мы с Идой попытались оценить данные, полученные в Сигме Фулкрум, чтобы выяснить, откуда взялся первоначальный артефакт ПУСТОТЫ. Возможно, мы нашли след раскопок всего в нескольких солнечных системах отсюда ... в пространстве Зиракса.",,,,,,,,
dialogue_K4mSm,That could make things complicated..,,,,,,,,Это может все усложнить..,,,,,,,,
dialogue_e4W8a,"Yes. By a lot, I am afraid. We would need to find a way to sneak into the area, find the excavation site and closely examine any artifact or fragment we find there. This might allow us to find a better solution to end the thread coming from this Essence of the VOID, the danger it poses to any digital being and the drug derived from it. The galaxy is big and the Salurian and others will try to do the same as in Sigma Fulcrum over and over again. I cannot allow that.",,,,,,,,"Да. Боюсь, что очень сильно. Нам нужно будет найти способ проникнуть в этот район, найти место раскопок и внимательно изучить любой артефакт или фрагмент, который мы там найдем. Это может позволить нам найти лучшее решение, чтобы покончить с нитью, идущей от этой Сущности ПУСТОТЫ, с опасностью, которую она представляет для любого цифрового существа, и с наркотиком, полученным из нее. Галактика велика, и салурианец и другие будут пытаться делать то же самое, что и в Сигме Фулкрум, снова и снова. Я не могу этого допустить.",,,,,,,,
dialogue_aeaO0,You are not sounding like a typical AI when you say that.,,,,,,,,"Когда вы это говорите, вы не похожи на типичного ИИ.",,,,,,,,
dialogue_Cg8jG,Hm. IDA mentioned this as well. Possibly the VOID artifact I got in touch with has had a lot more impact on my .. personality. I hope that's nothing you worry about?,,,,,,,,"Хм. ИДА тоже упомянула об этом. Возможно, артефакт ПУСТОТЫ, с которым я связался, оказал гораздо большее влияние на мою ... личность. Надеюсь, ты ни о чем не беспокоишься?",,,,,,,,
dialogue_GeKQq,No. I am kind of used to this.,,,,,,,,"Нет, я вроде как привык к этому.",,,,,,,,
dialogue_KuQKu,Ok .. hm .. IDA just sent me a note about your last reply with something I do not understand ..,,,,,,,,"Хорошо ... хм ... ИДА только что прислала мне записку о вашем последнем ответе с чем-то, чего я не понимаю ..",,,,,,,,
dialogue_na84u,"Commander, we might have some serious problems with one of our team's missions.",,,,,,,,"Коммандер, у нас могут возникнуть серьезные проблемы с одной из миссий нашей команды.",,,,,,,,
dialogue_Om0Oe,Sounds like my everyday business,,,,,,,,Похоже на мои повседневные дела,,,,,,,,
dialogue_4M0ie,Why do you think so?,,,,,,,,Почему ты так думаешь?,,,,,,,,
dialogue_OmqCe,"We got a message from an unknown source. To be precise: we know where the message came from, but not who has sent it. The message contains an audio sample with the clearly identifiable voices of Commander Lamarr and  Captain Zerogen.  It sounds like a sample made in  an interrogation. And the other voices are clearly Zirax. The analysts say, they might be held captive in a Ghyst facility .. which makes it utmost important we try everything to free them. Otherwise I fear the worst... @p9 There is one problem, though. We currently have no agents in that solar system and our data does not indicate any Ghyst activity in that sector as well. So probably it is a trap of some kind. But I am afraid we have no other choice. I think you will want to take on that by yourself?",,,,,,,,"Мы получили сообщение из неизвестного источника. Если быть точным: мы знаем, откуда пришло сообщение, но не знаем, кто его отправил. Сообщение содержит аудиозапись с четко идентифицируемыми голосами коммандера Ламарра и капитана Зерогена.  Это звучит как образец, сделанный на допросе. А другие голоса явно принадлежат Зираксу. Аналитики говорят, что они могут содержаться в плену в Гетто .. поэтому крайне важно, чтобы мы сделали все возможное, чтобы освободить их. Иначе я боюсь худшего... @p9 Однако есть одна проблема. В настоящее время у нас нет агентов в этой солнечной системе, и наши данные не указывают на какую-либо активность Ghys в этом секторе. Так что, вероятно, это какая-то ловушка. Но, боюсь, у нас нет другого выбора. Я думаю, вы захотите взять это на себя?",,,,,,,,
dialogue_mOque,I am basically out of the door already ..,,,,,,,,"Я, по сути, уже вышел за дверь ..",,,,,,,,
dialogue_K8Yat,"Thought so.  I have updated your galaxy map. The system is only a few dozen lightyears from our current position in a direct line and only a few clicks into the Zirax territory. Look for a solar system with the marker '<color=#ffff00>Mining Operation</color>'. Find the <color=#ffff00>asteroid field</color> and enter it with maximum caution. This is a border world, but there might be some Zirax presence, mainly combat units of the Xenu. So be careful. @p9 There is one thing to note, though. The mysterious sender has amended one word to the file:<color=#ffff00> Staff of Guidance</color>.  Better you take that with you .. whatever that means. Good Luck, Commander. Bring them back - whatever it takes.",,,,,,,,"Я так и думал.  Я обновил вашу карту галактики. Система находится всего в нескольких десятках световых лет от нашей текущей позиции по прямой линии и всего в нескольких щелчках мыши на территории Зиракса. Ищите солнечную систему с маркером "" <color=#ffff00> Добыча полезных ископаемых </color>"". Найдите <color=#ffff00>поле астероидов</color> и войдите в него с максимальной осторожностью. Это пограничный мир, но там могут быть некоторые зираксы, в основном боевые подразделения Ксену. Так что будь осторожен. @p9 Однако следует отметить одну вещь. Таинственный отправитель внес в файл одно слово:<color=#ffff00> Персонал руководства</color>.  Лучше возьми это с собой .. что бы это ни значило. Удачи, командир. Верните их - чего бы это ни стоило.",,,,,,,,
dialogue_eCGUc,I'll bring them back .. alive!,,,,,,,,Я верну их обратно .. живой!,,,,,,,,
dialogue_uEOKe,"Probably, yes. But this time you are kind of affected personally.  You remember that mission Commander Lamarr is currently away with? It was a quite delicate mission and not hearing back from her for a longer time usually is nothing to worry about. They are still in the scheduled time frame. @w4\n\nBut I think they got caught by the Zirax.",,,,,,,,"Возможно, да. Но на этот раз вы в некотором роде затронуты лично.  Вы помните, что командир миссии Ламарр сейчас в отъезде? Это была довольно деликатная миссия, и не слышать от нее ответа в течение более длительного времени, как правило, не о чем беспокоиться. Они все еще находятся в запланированных временных рамках. @w4\n\nНо я думаю, что их поймали зираксы.",,,,,,,,
dialogue_eksmq,Welcome Commander {PlayerName}! I am honored by your attendance. I have been following your progress for quite a while.,,,,,,,,"Добро пожаловать, командир {PlayerName}! Я польщен вашим присутствием. Я довольно долго следил за вашими успехами ..",,,,,,,,
dialogue_qCSCG,Ah.. so usually you guys tend to shoot at me without any kind words,,,,,,,,"Ах ... так что обычно вы, ребята, стреляете в меня без всяких добрых слов",,,,,,,,
dialogue_K4OmC,"Well, that's why we are meeting here on that fully automated vessel - and not anywhere else. We have a lot of things to talk about. And no worries, no one knows I am here. And that is not only good for you, but also for me. Otherwise I would never have invited you here.",,,,,,,,"Вот почему мы встречаемся здесь, на этом полностью автоматизированном судне, а не где - либо еще. Нам есть о чем поговорить. И не беспокойтесь, никто не знает, что я здесь. И это хорошо не только для тебя, но и для меня. Иначе я бы никогда не пригласил тебя сюда.",,,,,,,,
dialogue_mC4Oq,"I see .. ok, no, I do not understand a word.",,,,,,,,"Я вижу ... ладно, нет, я не понимаю ни слова.",,,,,,,,
dialogue_4OGu4,"Ok, so where do I start ..",,,,,,,,"Итак, с чего мне начать ?.",,,,,,,,
dialogue_ik8Cm,Maybe with this message you sent...are the captives here? What do you want from me?,,,,,,,,"Может быть, с этим сообщением, которое вы отправили...пленники здесь? Чего ты хочешь от меня?",,,,,,,,
dialogue_iWauq,"No, they are not here. Your analysts might have found out already that they are held captive in a Ghyst facility. My spies have sent me that voice sample and I took the chance to get in touch with GLaD. I have hoped you would come personally - and I was lucky. I would like to help you get back your comrades, but this is a bit difficult for me as well, as this is nothing I can be linked with officially. Things in the Empire are a bit.. complicated at the moment.",,,,,,,,"Нет, их здесь нет. Ваши аналитики, возможно, уже выяснили, что они находятся в плену в Гист-центре. Мои шпионы прислали мне этот образец голоса, и я воспользовался шансом связаться с Глэдом. Я надеялся, что вы придете лично, и мне повезло. Я хотел бы помочь вам вернуть ваших товарищей, но это немного сложно и для меня, так как я не могу быть связан с этим официально. В Империи сейчас все немного ... сложно.",,,,,,,,
dialogue_aaGUa,So what's the deal?,,,,,,,,Так в чем же дело?,,,,,,,,
dialogue_UWOIq,"Right on the spot. As always. That's why I hoped you would come - and because there was a chance you won't blast this ship to pieces after you notice its insignia. @w4 While we speak my agents are preparing more information about the Ghyst prison. In the meantime, I would like to ask you to help me with a few things in return..",,,,,,,,"Прямо на месте. Как всегда. Вот почему я надеялся, что вы придете - и потому что был шанс, что вы не разнесете этот корабль на куски после того, как заметите его знаки отличия. @w4 Пока мы разговариваем, мои агенты готовят дополнительную информацию о тюрьме Гист. А пока я хотел бы попросить вас помочь мне кое в чем взамен..",,,,,,,,
dialogue_Soe8G,Why should I do that?,,,,,,,,Почему я должен это делать?,,,,,,,,
dialogue_SuaaW,"Because you will not only rescue your friends, but possibly also learn a lot about the past of the Zirax, the Talon and the Legacy. Information your friends from GLaD and the UCH fleet will not get hands on in a million years. Or aren't you interested in that?",,,,,,,,"Потому что вы не только спасете своих друзей, но, возможно, также узнаете много нового о прошлом Зиракса, Когтя и Наследия. Информация, которую ваши друзья из Глэда и флота УЧ не получат в руки и через миллион лет. Или тебя это не интересует?",,,,,,,,
dialogue_acqCm,"Great, so we have a deal. First thing I need to say is that whatever you will do for me, this will probably not increase your reputation with the Zirax Empire or their houses. Especially not with the Xenu and the Ghyst. I'll explain that to you later, if you want to know more.",,,,,,,,"Отлично, значит, мы договорились. Первое, что я должен сказать, что бы вы ни сделали для меня, это, вероятно, не увеличит вашу репутацию в Империи Зиракс или их домах. Особенно с Ксену и Гистом. Я объясню тебе это позже, если ты захочешь узнать больше.",,,,,,,,
dialogue_GGuWO,"So you cannot be linked to anything that will happen, correct?",,,,,,,,"Таким образом, вы не можете быть связаны ни с чем, что произойдет, верно?",,,,,,,,
dialogue_kCuuc,"Correct. At least not yet.  @w4 So, first thing I would like you to do is to bring me some of the <color=#00ffff>Technical Artifacts</color> found down on the temperate planet in this system. There is an <color=#ffff00>excavation site</color> with possibly some Xenu forces around. Eliminate the forces if you need to, but more important, go down in the caverns and bring me the artifacts. Feel free to take what you need for that mission from my ship.",,,,,,,,"Правильный. По крайней мере, пока.  Итак, первое, что я хотел бы, чтобы вы сделали, это принесли мне некоторые из Технических артефактов, найденных на планете с умеренным климатом в этой системе. Есть @w4место раскопок<color=#00ffff> с, возможно, некоторыми силами Ксену вокруг. Уничтожьте силы, если вам нужно, но что более важно, спуститесь в пещеры и принесите мне артефакты. Не стесняйтесь брать с моего корабля все, что вам нужно для этой миссии.</color><color=#ffff00></color>",,,,,,,,
dialogue_4WCK8,Will be right back.,,,,,,,,Сейчас вернусь.,,,,,,,,
dialogue_0Ku80,Oh - you are already back. Any problems so far?,,,,,,,,"О, ты уже вернулся. Какие-нибудь проблемы до сих пор?",,,,,,,,
dialogue_eCWu0,Not really. So what did I just bring you?,,,,,,,,Не совсем. Так что я тебе только что принес?,,,,,,,,
dialogue_mSSqG,"Well, that's indeed interesting. What do you know about the TESCH and the VOID?",,,,,,,,"Что ж, это действительно интересно. Что ты знаешь о ТЕШЕ и ПУСТОТЕ?",,,,,,,,
dialogue_8aC4m,Just the names - and some rumors.,,,,,,,,Только имена - и кое-какие слухи.,,,,,,,,
dialogue_mSaa4,"Ok, so a little history lesson in a brief summary: the TESCH are a civilization of AIs. They reside in a quite large territory more towards the center of the galaxy. The VOID are being found in the same region - although they do not seem to be.. active? The TESCH, on the other hand, are a living civilization, but they do not aim for any contact with us biological beings and no one has ever tried to get in touch with them for at least a few hundred years.",,,,,,,,"Итак, небольшой урок истории вкратце: теши-это цивилизация ИИ. Они обитают на довольно большой территории ближе к центру галактики. ПУСТОТА обнаруживается в том же регионе, хотя они, похоже, не ... активны? Теши, с другой стороны, являются живой цивилизацией, но они не стремятся к какому-либо контакту с нами, биологическими существами, и никто никогда не пытался связаться с ними, по крайней мере, в течение нескольких сотен лет.",,,,,,,,
dialogue_OKCGi,"Except your people, I assume?",,,,,,,,"Кроме ваших людей, я полагаю?",,,,,,,,
dialogue_0mae4,"No, not even the Zirax Empire has had any real contact with them. Two or three centuries ago, there was a convoy heading for the center of the galaxy. The commander ran out of resources and they scavenged a field of debris. At least that's what the reports say, but it is more likely they unintentionally destroyed a TESCH collective in the process. As a result, the convoy was nearly fully eradicated and the remains were sent in a giant capsule to the Zirax Empire. @p9 The House of Xenu and the Ghyst insisted on seeking revenge. Her majesty, the empress, was not willing to approve, so the Xenu and Ghyst ministers just used their powers and sent the fleets. None of them ever returned. After the ministers were removed from their positions her majesty and the loyalists forced a bill to not further provoke any military action from or with the TESCH.",,,,,,,,"Нет, даже Империя Зиракс не имела с ними никаких реальных контактов. Два или три столетия назад был конвой, направлявшийся в центр галактики. У командира закончились ресурсы, и они очистили поле от мусора. По крайней мере, так говорится в отчетах, но более вероятно, что они непреднамеренно уничтожили коллектив TESCH в процессе. В результате конвой был почти полностью уничтожен, а останки были отправлены в гигантской капсуле в Империю Зиракс. @p9 Дом Ксену и Гхист настаивали на том, чтобы отомстить. Ее величество, императрица, не хотела этого одобрять, поэтому министры Ксену и Гист просто использовали свои полномочия и послали флоты. Никто из них так и не вернулся. После того, как министры были отстранены от своих должностей, ее величество и лоялисты вынудили законопроект больше не провоцировать никаких военных действий со стороны ТЕША или с ним.",,,,,,,,
dialogue_m9l84,Sounds like a wise choice,,,,,,,,Звучит как мудрый выбор,,,,,,,,
dialogue_WcM0W,"It was. But the Xenu and the Ghyst did not forget about that defeat. Since then they use every chance they have to increase their standing in the Empire. The conflict with the Kriel .. it is a result of their rage as well. But I digress. Back to the TESCH. @p9 It is said that the TESCH or their ancestors once ruled the whole galaxy. Which I think might be correct as remains of an ancient civilization, which vanished thousands of years ago, are still to be found everywhere. These are often also called the 'Progenitors'.   While I did my research about the LEGACY a few years ago, I also found a lot of evidence that the Progenitor seem to share some similarities with the LEGACY. At least to some extent, and although they might have never met. But I do not have any proof and this is not a very popular topic in the Imperial Academy for obvious reasons.",,,,,,,,"Это было. Но ксену и Гхист не забыли об этом поражении. С тех пор они используют каждый шанс, чтобы укрепить свое положение в Империи. Конфликт с Крилем .. это тоже результат их ярости. Но я отвлекся. Вернемся к ТЕШУ. @p9 Говорят, что теши или их предки когда-то правили всей галактикой. Что, я думаю, может быть правильным, поскольку остатки древней цивилизации, исчезнувшей тысячи лет назад, все еще можно найти повсюду. Их часто также называют ""Прародителями"".   Хотя я провел свое исследование о НАСЛЕДИИ несколько лет назад, я также нашел много доказательств того, что Прародитель, похоже, имеет некоторое сходство с НАСЛЕДИЕМ. По крайней мере, в какой-то степени, и хотя они, возможно, никогда не встречались. Но у меня нет никаких доказательств, и это не очень популярная тема в Имперской академии по понятным причинам.",,,,,,,,
